tid,date,time,type,away,score,home,away_star,home_star,news,player_score
9192,2015年12月23日星期三,08:00 完场,常规赛,灰熊,104-90,76人,加索尔,奥卡福,http://sports.sina.com.cn/basketball/nba/2015-12-23/doc-ifxmttme6258642.shtml,look_scores.php?id=2015122220
9193,2015年12月23日星期三,08:30 完场,常规赛,活塞,93-92,热火,杰克逊,波什,http://sports.sina.com.cn/basketball/nba/2015-12-23/doc-ifxmttme6256917.shtml,look_scores.php?id=2015122214
9194,2015年12月23日星期三,08:30 完场,常规赛,小牛,99-103,猛龙,诺维茨基,德罗赞,http://sports.sina.com.cn/basketball/nba/2015-12-23/doc-ifxmttme6258642.shtml,look_scores.php?id=2015122228
9195,2015年12月23日星期三,10:00 完场,常规赛,湖人,111-107,掘金,布莱恩特,巴顿,http://sports.sina.com.cn/basketball/nba/2015-12-23/doc-ifxmueaa3700635.shtml,look_scores.php?id=2015122207
9196,2015年12月24日星期四,08:00 完场,常规赛,凯尔特人,102-89,黄蜂,奥利尼克,卡明斯基,http://sports.sina.com.cn/basketball/nba/2015-12-24/doc-ifxmxxst0375344.shtml,look_scores.php?id=2015122330
9197,2015年12月24日星期四,08:00 完场,常规赛,尼克斯,84-91,骑士,波尔津吉斯,詹姆斯,http://sports.sina.com.cn/basketball/nba/2015-12-24/doc-ifxmxxst0374249.shtml,look_scores.php?id=2015122305
9198,2015年12月24日星期四,08:00 完场,常规赛,国王,108-106,步行者,考辛斯,埃利斯,http://sports.sina.com.cn/basketball/nba/2015-12-24/doc-ifxmxxsr3602058.shtml,look_scores.php?id=2015122311
9199,2015年12月24日星期四,08:00 完场,常规赛,火箭,101-104,魔术,哈登,乌切维奇,http://sports.sina.com.cn/basketball/nba/2015-12-24/doc-ifxmxxsr3596362.shtml,look_scores.php?id=2015122319
9200,2015年12月24日星期四,08:00 完场,常规赛,灰熊,91-100,奇才,康利,坦普尔,http://sports.sina.com.cn/basketball/nba/2015-12-24/doc-ifxmxxsr3602058.shtml,look_scores.php?id=2015122327
9201,2015年12月24日星期四,08:30 完场,常规赛,小牛,119-118,篮网,巴里亚,杨,http://sports.sina.com.cn/basketball/nba/2015-12-24/doc-ifxmueaa3778585.shtml,look_scores.php?id=2015122317
9202,2015年12月24日星期四,09:00 完场,常规赛,活塞,100-107,老鹰,德拉蒙德,蒂格,http://sports.sina.com.cn/basketball/nba/2015-12-24/doc-ifxmxxsr3606548.shtml,look_scores.php?id=2015122301
9203,2015年12月24日星期四,09:00 完场,常规赛,76人,100-113,雄鹿,奥卡福,安特托孔波,http://sports.sina.com.cn/basketball/nba/2015-12-24/doc-ifxmxxsp6836550.shtml,look_scores.php?id=2015122315
9204,2015年12月24日星期四,09:00 完场,常规赛,马刺,108-83,森林狼,莱昂纳德,拉文,http://sports.sina.com.cn/basketball/nba/2015-12-24/doc-ifxmueaa3778585.shtml,look_scores.php?id=2015122316
9205,2015年12月24日星期四,09:00 完场,常规赛,开拓者,89-115,鹈鹕,迈克科伦姆,戴维斯,http://sports.sina.com.cn/basketball/nba/2015-12-24/doc-ifxmxxsr3606548.shtml,look_scores.php?id=2015122303
9206,2015年12月24日星期四,10:00 完场,常规赛,掘金,104-96,太阳,弗耶,奈特,http://sports.sina.com.cn/basketball/nba/2015-12-24/doc-ifxmxxsp6836550.shtml,look_scores.php?id=2015122321
9207,2015年12月24日星期四,11:30 完场,常规赛,爵士,85-103,勇士,费沃斯,汤普森,http://sports.sina.com.cn/basketball/nba/2015-12-24/doc-ifxmxxsp6839721.shtml,look_scores.php?id=2015122309
9208,2015年12月24日星期四,11:30 完场,常规赛,雷霆,120-85,湖人,威斯布鲁克,布莱恩特,http://sports.sina.com.cn/basketball/nba/2015-12-24/doc-ifxmykrf2246850.shtml,look_scores.php?id=2015122313
9209,2015年12月26日星期六,01:00 完场,常规赛,鹈鹕,88-94,热火,戴维斯,波什,http://sports.sina.com.cn/basketball/nba/2015-12-26/doc-ifxmxxst0508168.shtml,look_scores.php?id=2015122514
9210,2015年12月26日星期六,03:30 完场,常规赛,公牛,105-96,雷霆,巴特勒,杜兰特,http://sports.sina.com.cn/basketball/nba/2015-12-26/doc-ifxmykrf2371187.shtml,look_scores.php?id=2015122525
9211,2015年12月26日星期六,06:00 完场,常规赛,骑士,83-89,勇士,詹姆斯,格林,http://sports.sina.com.cn/basketball/nba/2015-12-26/doc-ifxmxxsr3742937.shtml,look_scores.php?id=2015122509
9212,2015年12月26日星期六,09:00 完场,常规赛,马刺,84-88,火箭,莱昂纳德,哈登,http://sports.sina.com.cn/basketball/nba/2015-12-26/doc-ifxmxxsp6995895.shtml,look_scores.php?id=2015122510
9213,2015年12月26日星期六,11:30 完场,常规赛,快船,94-84,湖人,保罗,拉塞尔,http://sports.sina.com.cn/basketball/nba/2015-12-26/doc-ifxmxxsr3755788.shtml,look_scores.php?id=2015122513
9214,2015年12月27日星期日,05:00 完场,常规赛,奇才,111-96,篮网,戈塔特,洛佩斯,http://sports.sina.com.cn/basketball/nba/2015-12-27/doc-ifxmxxsr3795094.shtml,look_scores.php?id=2015122617
9215,2015年12月27日星期日,06:00 完场,常规赛,猛龙,111-90,雄鹿,德罗赞,米德尔顿,http://sports.sina.com.cn/basketball/nba/2015-12-27/doc-ifxmxxsr3795094.shtml,look_scores.php?id=2015122615
9216,2015年12月27日星期日,08:00 完场,常规赛,灰熊,92-98,黄蜂,康利,沃克,http://sports.sina.com.cn/basketball/nba/2015-12-27/doc-ifxmxxsp7053764.shtml,look_scores.php?id=2015122630
9217,2015年12月27日星期日,08:00 完场,常规赛,热火,108-101,魔术,波什,乌切维奇,http://sports.sina.com.cn/basketball/nba/2015-12-27/doc-ifxmykrf2434988.shtml,look_scores.php?id=2015122619
9218,2015年12月27日星期日,08:00 完场,常规赛,火箭,108-110,鹈鹕,哈登,戈登,http://sports.sina.com.cn/basketball/nba/2015-12-27/doc-ifxmxxsp7053981.shtml,look_scores.php?id=2015122603
9219,2015年12月27日星期日,08:30 完场,常规赛,尼克斯,98-117,老鹰,安东尼,米尔萨普,http://sports.sina.com.cn/basketball/nba/2015-12-27/doc-ifxmxxsr3802303.shtml,look_scores.php?id=2015122601
9220,2015年12月27日星期日,08:30 完场,常规赛,凯尔特人,99-93,活塞,布拉德利,德拉蒙德,http://sports.sina.com.cn/basketball/nba/2015-12-27/doc-ifxmxxsr3802303.shtml,look_scores.php?id=2015122608
9221,2015年12月27日星期日,09:00 完场,常规赛,步行者,102-88,森林狼,埃利斯,唐斯,http://sports.sina.com.cn/basketball/nba/2015-12-27/doc-ifxmxxsp7057725.shtml,look_scores.php?id=2015122616
9222,2015年12月27日星期日,09:30 完场,常规赛,公牛,111-118,小牛,罗斯,巴里亚,http://sports.sina.com.cn/basketball/nba/2015-12-27/doc-ifxmxxsr3806124.shtml,look_scores.php?id=2015122606
9223,2015年12月27日星期日,09:30 完场,常规赛,掘金,86-101,马刺,约基奇,莱昂纳德,http://sports.sina.com.cn/basketball/nba/2015-12-27/doc-ifxmxxsp7057725.shtml,look_scores.php?id=2015122624
9224,2015年12月27日星期日,10:00 完场,常规赛,76人,111-104,太阳,坎南,奈特,http://sports.sina.com.cn/basketball/nba/2015-12-27/doc-ifxmxxsp7057725.shtml,look_scores.php?id=2015122621
9225,2015年12月27日星期日,10:00 完场,常规赛,快船,109-104,爵士,雷迪克,海沃德,http://sports.sina.com.cn/basketball/nba/2015-12-27/doc-ifxmxxsr3806124.shtml,look_scores.php?id=2015122626
9226,2015年12月27日星期日,11:00 完场,常规赛,骑士,76-105,开拓者,勒夫,克拉比,http://sports.sina.com.cn/basketball/nba/2015-12-27/doc-ifxmxxst0583244.shtml,look_scores.php?id=2015122622
9227,2015年12月28日星期一,07:00 完场,常规赛,湖人,96-112,灰熊,布莱恩特,康利,http://sports.sina.com.cn/basketball/nba/2015-12-28/doc-ifxmykrf2490201.shtml,look_scores.php?id=2015122729
9228,2015年12月28日星期一,08:00 完场,常规赛,尼克斯,91-100,凯尔特人,安东尼,托马斯,http://sports.sina.com.cn/basketball/nba/2015-12-28/doc-ifxmxxsr3863720.shtml,look_scores.php?id=2015122702
9229,2015年12月28日星期一,08:00 完场,常规赛,掘金,112-122,雷霆,法里埃德,威斯布鲁克,http://sports.sina.com.cn/basketball/nba/2015-12-28/doc-ifxmxxst0639237.shtml,look_scores.php?id=2015122725
9230,2015年12月28日星期一,10:00 完场,常规赛,开拓者,98-94,国王,迈克科伦姆,考辛斯,http://sports.sina.com.cn/basketball/nba/2015-12-28/doc-ifxmxxst0650729.shtml,look_scores.php?id=2015122723
9231,2015年12月29日星期二,08:00 完场,常规赛,湖人,98-108,黄蜂,布莱恩特,沃克,http://sports.sina.com.cn/basketball/nba/2015-12-29/doc-ifxmykrf2580133.shtml,look_scores.php?id=2015122830
9232,2015年12月29日星期二,08:00 完场,常规赛,老鹰,87-93,步行者,米尔萨普,埃利斯,http://sports.sina.com.cn/basketball/nba/2015-12-29/doc-ifxmxxsr3951230.shtml,look_scores.php?id=2015122811
9233,2015年12月29日星期二,08:00 完场,常规赛,鹈鹕,89-104,魔术,戴维斯,乌切维奇,http://sports.sina.com.cn/basketball/nba/2015-12-29/doc-ifxmxxsr3954046.shtml,look_scores.php?id=2015122819
9234,2015年12月29日星期二,08:00 完场,常规赛,快船,108-91,奇才,保罗,沃尔,http://sports.sina.com.cn/basketball/nba/2015-12-29/doc-ifxmxxsr3951230.shtml,look_scores.php?id=2015122827
9235,2015年12月29日星期二,08:30 完场,常规赛,篮网,111-105,热火,洛佩斯,波什,http://sports.sina.com.cn/basketball/nba/2015-12-29/doc-ifxmxxsr3951003.shtml,look_scores.php?id=2015122814
9236,2015年12月29日星期二,09:00 完场,常规赛,猛龙,97-104,公牛,洛瑞,加索尔,http://sports.sina.com.cn/basketball/nba/2015-12-29/doc-ifxmxxsr3954046.shtml,look_scores.php?id=2015122804
9237,2015年12月29日星期二,09:30 完场,常规赛,雄鹿,93-103,小牛,贝勒斯,马修斯,http://sports.sina.com.cn/basketball/nba/2015-12-29/doc-ifxmykrf2591131.shtml,look_scores.php?id=2015122806
9238,2015年12月29日星期二,09:30 完场,常规赛,森林狼,95-101,马刺,维金斯,莱昂纳德,http://sports.sina.com.cn/basketball/nba/2015-12-29/doc-ifxmykrf2591131.shtml,look_scores.php?id=2015122824
9239,2015年12月29日星期二,10:00 完场,常规赛,骑士,101-97,太阳,欧文,沃伦,http://sports.sina.com.cn/basketball/nba/2015-12-29/doc-ifxmxxsp7227993.shtml,look_scores.php?id=2015122821
9240,2015年12月29日星期二,10:00 完场,常规赛,76人,91-95,爵士,史密斯,海沃德,http://sports.sina.com.cn/basketball/nba/2015-12-29/doc-ifxmxxsr3954046.shtml,look_scores.php?id=2015122826
9241,2015年12月29日星期二,11:30 完场,常规赛,国王,103-122,勇士,卡斯比,汤普森,http://sports.sina.com.cn/basketball/nba/2015-12-29/doc-ifxmykrf2596487.shtml,look_scores.php?id=2015122809
9242,2015年12月30日星期三,08:30 完场,常规赛,活塞,96-108,尼克斯,伊尔亚索瓦,安东尼,http://sports.sina.com.cn/nba/,look_scores.php?id=2015122918
9243,2015年12月30日星期三,09:00 完场,常规赛,老鹰,121-115,火箭,霍福德,霍华德,http://sports.sina.com.cn/nba/,look_scores.php?id=2015122910
9244,2015年12月30日星期三,09:00 完场,常规赛,热火,90-99,灰熊,波什,加索尔,http://sports.sina.com.cn/nba/,look_scores.php?id=2015122929
9245,2015年12月30日星期三,09:00 完场,常规赛,雄鹿,123-131,雷霆,米德尔顿,威斯布鲁克,http://sports.sina.com.cn/nba/,look_scores.php?id=2015122925
9246,2015年12月30日星期三,10:00 完场,常规赛,骑士,93-87,掘金,詹姆斯,巴顿,http://sports.sina.com.cn/nba/,look_scores.php?id=2015122907
9247,2015年12月31日星期四,08:00 完场,常规赛,快船,122-117,黄蜂,雷迪克,沃克,http://sports.sina.com.cn/basketball/nba/2015-12-31/doc-ifxneept3445616.shtml,look_scores.php?id=2015123030
9248,2015年12月31日星期四,08:00 完场,常规赛,篮网,93-100,魔术,洛佩斯,乌切维奇,http://sports.sina.com.cn/basketball/nba/2015-12-31/doc-ifxncyar6084635.shtml,look_scores.php?id=2015123019
9249,2015年12月31日星期四,08:30 完场,常规赛,湖人,112-104,凯尔特人,克拉克森,托马斯,http://sports.sina.com.cn/basketball/nba/2015-12-31/doc-ifxneept3447523.shtml,look_scores.php?id=2015123002
9250,2015年12月31日星期四,08:30 完场,常规赛,奇才,91-94,猛龙,波特,德罗赞,http://sports.sina.com.cn/basketball/nba/2015-12-31/doc-ifxncyar6084635.shtml,look_scores.php?id=2015123028
9251,2015年12月31日星期四,09:00 完场,常规赛,步行者,100-102,公牛,希尔,布鲁克斯,http://sports.sina.com.cn/basketball/nba/2015-12-31/doc-ifxneept3452724.shtml,look_scores.php?id=2015123004
9252,2015年12月31日星期四,09:00 完场,常规赛,爵士,80-94,森林狼,伯克,唐斯,http://sports.sina.com.cn/basketball/nba/2015-12-31/doc-ifxncyar6087082.shtml,look_scores.php?id=2015123016
9253,2015年12月31日星期四,09:30 完场,常规赛,勇士,91-114,小牛,克拉克,巴里亚,http://sports.sina.com.cn/basketball/nba/2015-12-31/doc-ifxneept3451223.shtml,look_scores.php?id=2015123006
9254,2015年12月31日星期四,09:30 完场,常规赛,太阳,79-112,马刺,钱德勒,阿尔德里奇,http://sports.sina.com.cn/basketball/nba/2015-12-31/doc-ifxncyar6087082.shtml,look_scores.php?id=2015123024
9255,2015年12月31日星期四,11:00 完场,常规赛,掘金,103-110,开拓者,巴顿,迈克科伦姆,http://sports.sina.com.cn/basketball/nba/2015-12-31/doc-ifxncyar6090089.shtml,look_scores.php?id=2015123022
9256,2015年12月31日星期四,11:00 完场,常规赛,76人,110-105,国王,诺埃尔,贝里内利,http://sports.sina.com.cn/basketball/nba/2015-12-31/doc-ifxncyar6090089.shtml,look_scores.php?id=2015123023
9257,2016年01月01日星期五,07:00 完场,常规赛,雄鹿,120-116,步行者,米德尔顿,乔治,http://sports.sina.com.cn/basketball/nba/2016-01-01/doc-ifxncyar6135340.shtml,look_scores.php?id=2015123111
9258,2016年01月01日星期五,07:00 完场,常规赛,森林狼,90-115,活塞,唐斯,德拉蒙德,http://sports.sina.com.cn/basketball/nba/2016-01-01/doc-ifxncyar6135340.shtml,look_scores.php?id=2015123108
9259,2016年01月01日星期五,08:00 完场,常规赛,勇士,114-110,火箭,汤普森,哈登,http://sports.sina.com.cn/basketball/nba/2016-01-01/doc-ifxncyar6136802.shtml,look_scores.php?id=2015123110
9260,2016年01月01日星期五,09:00 完场,常规赛,快船,95-89,鹈鹕,雷迪克,安德森,http://sports.sina.com.cn/basketball/nba/2016-01-01/doc-ifxneept3505764.shtml,look_scores.php?id=2015123103
9261,2016年01月01日星期五,09:00 完场,常规赛,太阳,106-110,雷霆,沃伦,威斯布鲁克,http://sports.sina.com.cn/basketball/nba/2016-01-01/doc-ifxncyar6138492.shtml,look_scores.php?id=2015123125
9262,2016年01月01日星期五,10:00 完场,常规赛,开拓者,96-109,爵士,迈克科伦姆,伯克,http://sports.sina.com.cn/basketball/nba/2016-01-01/doc-ifxncyar6139323.shtml,look_scores.php?id=2015123126
9263,2016年01月02日星期六,08:00 完场,常规赛,魔术,91-103,奇才,奥拉迪波,沃尔,http://sports.sina.com.cn/basketball/nba/2016-01-02/doc-ifxncyar6177533.shtml,look_scores.php?id=2016010127
9264,2016年01月02日星期六,08:30 完场,常规赛,小牛,82-106,热火,帕楚里亚,怀特塞德,http://sports.sina.com.cn/basketball/nba/2016-01-02/doc-ifxncyar6178690.shtml,look_scores.php?id=2016010114
9265,2016年01月02日星期六,08:30 完场,常规赛,黄蜂,94-104,猛龙,沃克,德罗赞,http://sports.sina.com.cn/basketball/nba/2016-01-02/doc-ifxneept3546574.shtml,look_scores.php?id=2016010128
9266,2016年01月02日星期六,09:00 完场,常规赛,尼克斯,81-108,公牛,安东尼,巴特勒,http://sports.sina.com.cn/basketball/nba/2016-01-02/doc-ifxncyar6179525.shtml,look_scores.php?id=2016010104
9267,2016年01月02日星期六,11:30 完场,常规赛,76人,84-93,湖人,诺埃尔,威廉姆斯,http://sports.sina.com.cn/basketball/nba/2016-01-02/doc-ifxneept3551614.shtml,look_scores.php?id=2016010113
9268,2016年01月03日星期日,04:00 完场,常规赛,篮网,100-97,凯尔特人,洛佩斯,托马斯,http://sports.sina.com.cn/basketball/nba/2016-01-03/doc-ifxneept3579728.shtml,look_scores.php?id=2016010202
9269,2016年01月03日星期日,06:00 完场,常规赛,太阳,119-142,国王,奈特,考辛斯,http://sports.sina.com.cn/basketball/nba/2016-01-03/doc-ifxneept3579728.shtml,look_scores.php?id=2016010223
9270,2016年01月03日星期日,08:00 完场,常规赛,雷霆,109-90,黄蜂,杜兰特,沃克,http://sports.sina.com.cn/basketball/nba/2016-01-03/doc-ifxneept3588850.shtml,look_scores.php?id=2016010230
9271,2016年01月03日星期日,08:00 完场,常规赛,活塞,82-94,步行者,卡德威尔-波普,乔治,http://sports.sina.com.cn/basketball/nba/2016-01-03/doc-ifxncyar6223631.shtml,look_scores.php?id=2016010211
9272,2016年01月03日星期日,08:30 完场,常规赛,魔术,79-104,骑士,戈登,詹姆斯,http://sports.sina.com.cn/basketball/nba/2016-01-03/doc-ifxneept3589475.shtml,look_scores.php?id=2016010205
9273,2016年01月03日星期日,09:00 完场,常规赛,雄鹿,95-85,森林狼,门罗,维金斯,http://sports.sina.com.cn/basketball/nba/2016-01-03/doc-ifxncyar6223631.shtml,look_scores.php?id=2016010216
9274,2016年01月03日星期日,09:30 完场,常规赛,鹈鹕,105-98,小牛,戴维斯,诺维茨基,http://sports.sina.com.cn/basketball/nba/2016-01-03/doc-ifxncyar6225300.shtml,look_scores.php?id=2016010206
9275,2016年01月03日星期日,09:30 完场,常规赛,火箭,103-121,马刺,霍华德,阿尔德里奇,http://sports.sina.com.cn/basketball/nba/2016-01-03/doc-ifxneept3591378.shtml,look_scores.php?id=2016010224
9276,2016年01月03日星期日,10:00 完场,常规赛,灰熊,87-92,爵士,加索尔,胡德,http://sports.sina.com.cn/basketball/nba/2016-01-03/doc-ifxncyar6225300.shtml,look_scores.php?id=2016010226
9277,2016年01月03日星期日,11:30 完场,常规赛,掘金,108-111,勇士,加里纳利,格林,http://sports.sina.com.cn/basketball/nba/2016-01-03/doc-ifxncyar6227486.shtml,look_scores.php?id=2016010209
9278,2016年01月03日星期日,11:30 完场,常规赛,76人,99-130,快船,奥卡福,里弗斯,http://sports.sina.com.cn/basketball/nba/2016-01-03/doc-ifxncyar6225300.shtml,look_scores.php?id=2016010212
9279,2016年01月04日星期一,04:30 完场,常规赛,老鹰,97-111,尼克斯,米尔萨普,阿弗拉罗,http://sports.sina.com.cn/basketball/nba/2016-01-04/doc-ifxncyar6259253.shtml,look_scores.php?id=2016010318
9280,2016年01月04日星期一,04:30 完场,常规赛,公牛,115-113,猛龙,巴特勒,德罗赞,http://sports.sina.com.cn/basketball/nba/2016-01-04/doc-ifxncyar6259253.shtml,look_scores.php?id=2016010328
9281,2016年01月04日星期一,07:00 完场,常规赛,热火,97-75,奇才,波什,沃尔,http://sports.sina.com.cn/basketball/nba/2016-01-04/doc-ifxncyar6267791.shtml,look_scores.php?id=2016010327
9282,2016年01月04日星期一,10:00 完场,常规赛,开拓者,112-106,掘金,迈克科伦姆,加里纳利,http://sports.sina.com.cn/basketball/nba/2016-01-04/doc-ifxncyar6267791.shtml,look_scores.php?id=2016010307
9283,2016年01月04日星期一,10:30 完场,常规赛,太阳,77-97,湖人,奈特,威廉姆斯,http://sports.sina.com.cn/basketball/nba/2016-01-04/doc-ifxncyar6281751.shtml,look_scores.php?id=2016010313
